,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
40,10,12,0,0,2,10,4,5,0,2,3,8,2,10,24,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
41,1,6,0,1,0,0,2,4,1,1,3,1,4,0,2,5,2,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
42,1,3,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,3,0,5,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,8
43,6,6,3,2,1,1,0,1,1,3,2,0,8,1,0,2,0,0,0,1,0,3,9,5,3,0,1,3,0,0,0,0,0,0,0,0,0,11
44,1,3,2,7,0,1,1,1,1,3,1,2,5,4,0,1,1,1,2,0,1,1,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,10
45,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
46,0,3,0,1,2,2,1,0,0,1,0,1,3,1,1,0,0,0,0,0,3,1,2,3,3,0,0,2,0,1,1,0,1,0,0,0,0,14
47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,1,1,2,0,0,1,2,1,0,0,1,0,0,1,1,0,4,1,1,1,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,17
49,10,2,0,2,2,0,1,1,0,2,4,0,2,2,1,0,3,2,0,6,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,22
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,14,0,1,5,1,0,2,1,2,0,1,1,1,1,3,3,5,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
52,6,2,5,2,2,3,6,2,0,0,3,2,7,1,3,2,1,5,3,2,3,5,2,0,5,4,0,1,0,0,0,0,0,0,0,0,0,35
53,5,4,3,3,12,0,2,2,1,0,0,2,1,7,7,1,6,1,2,3,3,10,5,2,4,2,0,1,2,1,0,4,0,0,0,0,0,23
54,1,9,1,2,0,2,5,4,3,3,1,2,3,3,3,7,10,7,5,2,5,0,4,1,0,6,3,0,0,0,0,0,0,0,0,0,0,16
55,1,4,2,0,1,1,0,1,1,0,0,0,0,3,1,1,2,3,1,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
56,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,1
57,0,0,0,0,0,0,3,0,2,3,1,1,0,1,1,1,1,7,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7
58,2,3,8,1,6,2,4,5,6,5,0,3,3,1,7,4,6,1,0,15,13,11,26,4,15,7,2,0,0,0,0,0,0,0,0,0,0,29
59,2,3,3,3,5,2,1,5,3,3,1,7,2,2,1,3,2,0,10,5,6,7,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,13
60,1,0,1,0,3,0,0,1,1,3,1,2,0,2,0,2,3,0,3,5,2,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,14
61,0,1,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,4,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6
