,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
40,15,43,6,9,6,8,5,5,9,5,9,10,4,23,19,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
41,1,9,4,4,4,8,4,12,8,3,3,2,1,2,3,3,8,10,11,7,2,36,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,21
42,6,9,5,4,2,5,2,2,0,2,1,1,1,1,1,1,0,3,2,5,3,5,13,14,11,2,1,9,5,0,0,0,0,0,0,0,0,24
43,0,3,6,1,1,4,5,0,4,2,1,0,0,1,2,1,1,2,1,1,2,0,1,3,4,8,5,5,6,0,0,0,0,0,0,0,0,22
44,2,1,5,17,6,11,6,8,10,6,4,3,2,0,4,3,3,6,3,3,10,3,5,3,4,20,15,6,6,17,0,0,0,0,0,0,0,60
45,0,2,2,1,3,2,2,4,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,4,3,2,2,1,0,0,0,0,0,0,0,19
46,0,2,1,3,6,6,4,7,3,3,0,3,2,0,0,1,1,1,0,0,1,3,4,1,0,0,2,3,1,8,6,8,3,1,11,5,3,21
47,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,2
48,5,4,4,8,8,16,7,19,21,3,3,9,3,1,4,2,11,12,3,4,4,8,26,31,19,15,5,51,17,11,4,0,0,0,0,0,0,41
49,5,2,8,24,10,15,14,7,3,5,3,2,5,10,15,5,4,7,8,19,26,17,9,3,5,67,45,12,13,0,0,0,0,0,0,0,0,43
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,2,12,8,16,14,5,1,7,1,0,2,6,12,1,0,1,0,9,11,19,11,2,6,57,38,18,6,0,0,0,0,0,0,0,0,0,29
52,2,2,5,20,16,32,39,8,7,6,5,1,5,9,15,6,5,10,10,7,7,27,19,6,9,127,53,28,18,0,0,0,0,0,0,0,0,65
53,3,2,1,2,5,4,10,4,8,16,2,2,3,1,0,3,4,6,6,2,1,2,1,5,4,7,2,3,41,29,15,11,0,0,0,0,0,23
54,1,3,7,4,4,5,8,17,3,4,1,1,3,1,3,3,2,2,8,9,1,1,1,84,36,23,13,0,0,0,0,0,0,0,0,0,0,22
55,2,1,0,1,1,1,1,2,1,0,3,2,1,1,1,1,0,1,3,2,6,12,1,0,33,25,10,6,0,0,0,0,0,0,0,0,0,12
56,0,1,1,0,0,1,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4,2,1,6,5,3,0,0,10,5,2,1,0,5
57,1,0,0,1,2,0,2,4,6,3,7,8,1,4,0,0,0,1,3,9,12,11,3,0,3,4,8,0,0,0,0,0,0,0,0,0,0,31
58,0,0,0,0,2,0,1,2,6,1,2,4,2,5,1,0,1,1,0,2,3,3,5,5,7,2,3,0,0,0,0,0,0,0,0,0,0,25
59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
60,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
61,0,0,1,2,0,0,1,1,1,0,1,0,1,0,0,1,0,2,1,1,4,10,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8
