,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
40,10,31,2,6,4,2,3,2,2,2,4,8,4,6,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
41,1,5,1,0,3,1,2,3,0,1,5,1,0,0,0,1,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
42,2,14,1,0,1,0,5,5,1,0,0,0,1,4,0,2,1,1,1,1,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,7
43,0,5,8,0,1,0,0,0,2,2,5,0,5,2,2,1,1,0,4,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,13
44,0,0,2,9,0,1,1,1,3,1,1,3,0,0,1,1,2,3,0,2,4,4,2,0,2,7,6,1,1,0,0,0,0,0,0,0,0,24
45,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
46,1,1,0,1,0,1,4,0,3,1,0,4,1,1,0,0,0,1,1,0,0,0,2,0,0,1,3,0,3,4,2,1,0,0,1,0,0,12
47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,0,3,0,3,2,3,0,0,1,0,1,3,1,1,2,0,3,2,1,1,5,0,1,0,3,1,2,1,0,0,1,0,0,0,0,0,0,15
49,8,1,0,2,4,3,2,1,1,3,2,0,5,2,4,3,1,1,3,4,0,4,1,0,1,5,0,1,9,0,0,0,0,0,0,0,0,26
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,1,2,1,2,1,1,1,1,0,0,0,1,0,0,4,5,6,1,4,1,9,1,4,0,0,1,0,0,0,0,0,0,0,0,0,9
52,0,3,10,2,5,7,0,6,7,3,3,4,2,4,1,2,2,7,7,2,1,3,4,4,2,4,2,2,4,0,0,0,0,0,0,0,0,21
53,0,1,3,2,9,2,2,2,3,1,5,3,1,1,1,0,0,2,0,0,6,1,3,3,8,2,2,5,3,2,0,1,0,0,0,0,0,17
54,0,6,2,3,2,9,1,3,2,5,2,3,3,1,2,4,5,2,5,0,5,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,11
55,1,0,0,0,2,0,0,1,0,0,2,3,0,1,1,1,0,1,1,2,1,1,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4
56,1,3,0,0,0,0,0,0,1,2,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,1,1,0,4
57,0,0,1,1,0,1,3,0,2,0,0,0,1,0,1,0,0,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
58,1,2,1,1,10,0,3,1,3,1,5,1,1,1,0,2,5,3,0,0,3,2,9,2,9,1,3,0,0,0,0,0,0,0,0,0,0,23
59,1,2,2,1,3,1,0,5,3,4,0,0,1,1,0,1,1,1,1,0,4,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,10
60,1,0,0,2,5,3,1,1,0,5,1,2,2,1,0,9,4,2,0,1,4,4,7,2,0,3,7,0,0,0,0,0,0,0,0,0,0,10
61,0,2,1,2,1,0,2,4,0,0,0,1,1,2,0,2,0,4,3,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
