,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
40,7,23,3,2,2,3,3,5,5,2,6,6,1,11,28,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
41,0,4,1,1,0,1,1,1,0,1,1,1,0,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
42,2,4,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8
43,1,2,5,1,1,0,0,1,1,1,2,0,6,4,0,0,1,1,1,2,0,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,15
44,1,1,2,9,0,1,0,0,0,2,1,3,3,3,1,0,1,1,1,1,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,9
45,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
46,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,10
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,3,0,0,0,1,0,1,0,1,0,2,2,2,1,1,1,0,1,1,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,12
49,6,1,0,1,1,1,0,1,1,2,1,1,2,2,1,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,2,1,1,0,0,0,1,1,0,1,1,0,1,1,2,3,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10
52,3,1,7,3,3,2,2,2,2,4,4,5,3,3,1,3,2,7,8,2,3,4,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,31
53,2,3,3,1,6,2,1,2,2,1,2,0,1,4,7,1,2,3,3,4,6,6,1,2,3,2,0,3,2,0,1,1,0,0,0,0,0,23
54,1,4,1,1,2,4,2,2,2,1,1,2,4,2,3,6,4,4,6,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,25
55,1,1,0,1,2,0,1,2,1,0,1,0,1,2,1,1,1,2,3,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
56,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2
57,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
58,4,3,3,1,5,1,2,3,4,4,1,2,3,2,4,3,6,3,0,6,11,8,18,6,11,5,2,0,0,0,0,0,0,0,0,0,0,31
59,2,1,3,1,1,1,2,1,1,2,1,3,1,2,1,1,1,2,5,4,6,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14
60,0,1,1,1,2,0,1,2,2,2,1,1,1,2,1,3,1,1,2,4,3,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,9
61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
