,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
48,2,5,5,2,1,1,1,1,0,1,0,1,0,1,4,2,1,4,1,0,0,1,4,1,3,0,0,6,1,0,0,0,0,0,0,0,0,6
49,7,4,0,3,2,1,2,0,1,2,8,3,4,1,0,2,2,0,1,8,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,19
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,1,1,0,3,1,8,0,0,1,0,3,1,1,1,6,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8
52,0,2,7,9,5,2,7,3,4,3,1,5,0,1,0,2,3,4,6,2,4,0,2,0,0,3,1,2,3,0,0,0,0,0,0,0,0,30
53,0,3,2,2,9,5,7,2,2,1,3,5,4,0,2,0,0,2,1,3,4,3,2,2,4,1,2,1,2,1,0,0,0,0,0,0,0,16
54,3,6,2,1,0,4,3,2,4,6,0,0,1,1,0,3,5,5,7,8,2,3,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,19
55,0,0,0,2,4,2,0,0,4,0,1,2,1,1,1,0,0,1,2,4,1,5,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,6
56,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,2,0,2,0,0,0,6
57,0,0,0,0,5,1,1,0,0,1,0,1,0,2,3,0,0,5,2,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
58,0,0,1,4,6,0,1,2,4,5,3,0,2,5,1,1,7,1,1,2,2,2,7,7,12,3,1,0,0,0,0,0,0,0,0,0,0,20
59,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,2,0,0,3,1,5,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4
60,1,0,1,3,1,3,1,1,1,4,1,0,0,0,0,11,0,0,3,0,0,1,8,3,0,4,3,0,0,0,0,0,0,0,0,0,0,10
61,0,1,2,2,0,1,0,1,0,1,0,2,1,1,1,1,0,2,3,1,5,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,13
