,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0,1,0,1,1,1,2,1,2,7,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,2,1,1,1,2,3,3,3,12,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,1,1,3,6,5,7,6,13,30,3,3,3,2,1,2,2,1,6,12,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4,1,2,2,3,4,4,6,21,2,3,1,1,1,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5,1,3,1,2,3,5,3,7,22,3,4,2,2,1,4,4,3,5,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6,2,5,1,4,6,1,7,31,4,6,4,3,2,4,4,2,7,7,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
7,2,4,2,5,3,5,3,11,37,7,7,4,3,2,8,8,4,8,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
8,2,6,3,3,3,2,3,7,26,4,5,5,2,2,6,8,5,6,8,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
9,3,7,3,2,4,5,5,5,21,4,5,3,2,3,8,11,7,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
10,13,6,8,9,10,12,5,24,4,6,4,7,8,6,19,59,17,19,7,18,10,5,7,25,11,7,0,0,0,0,0,0,0,0,0,0,0,71
