,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
17,0,2,4,5,3,7,10,23,8,9,3,3,6,18,8,3,3,2,12,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25
18,1,1,0,3,8,11,10,26,11,7,5,3,8,19,0,8,3,17,4,9,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
19,2,2,1,3,6,6,10,19,5,8,11,0,4,8,5,4,0,3,1,6,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18
20,1,2,2,3,0,0,8,3,3,2,1,4,5,15,1,3,1,2,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
21,12,4,5,9,8,14,31,76,24,18,11,11,11,16,16,3,52,10,8,8,10,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,84
22,0,1,2,1,1,1,11,4,1,4,0,2,8,3,2,3,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
23,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,10,1,14,12,10,8,27,31,10,5,11,12,7,16,21,7,3,28,20,8,7,3,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,54
25,0,1,2,20,42,0,1,3,1,3,6,12,1,5,7,2,3,5,1,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
26,2,1,11,32,2,1,6,7,3,7,1,4,4,2,2,7,3,16,4,7,1,0,3,1,0,7,2,0,0,0,0,0,0,0,0,0,0,19
27,1,3,19,73,2,6,4,3,0,2,12,3,12,0,3,5,6,4,6,3,1,9,9,3,9,8,3,0,0,0,0,0,0,0,0,0,0,44
28,4,41,1,1,1,1,2,4,5,4,9,2,4,4,3,2,2,2,8,13,3,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20
29,4,2,16,64,6,2,2,5,6,8,8,6,7,12,14,13,5,14,3,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
30,4,10,48,9,6,4,2,2,16,4,0,5,7,7,6,4,9,0,5,9,3,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50
31,0,1,0,0,1,5,0,1,1,0,6,3,2,0,4,0,2,2,0,1,3,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,18
32,2,11,16,1,0,6,4,4,5,3,1,5,3,5,7,6,12,2,6,10,3,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,46
33,0,3,1,8,35,5,2,11,2,6,3,3,1,7,1,6,3,5,7,6,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32
34,1,0,3,5,24,2,1,3,0,1,0,1,4,3,6,2,1,5,7,3,8,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,16
35,3,1,2,20,38,0,7,1,5,3,1,9,20,4,13,7,2,9,9,6,15,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51
36,12,4,2,17,66,1,2,3,6,5,7,3,4,10,11,12,26,1,3,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
37,2,5,18,1,0,1,0,0,2,1,0,3,4,4,11,1,3,6,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
38,5,23,1,1,0,1,1,3,4,4,0,3,3,3,13,2,4,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
39,0,0,0,4,12,0,1,5,0,0,2,0,2,0,1,1,2,0,3,1,2,7,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,16
40,11,35,2,2,2,1,1,4,5,4,7,17,3,5,18,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
41,0,3,0,1,1,1,2,4,2,0,1,2,1,1,3,2,5,3,1,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
42,1,12,1,0,1,1,1,2,2,1,2,1,2,2,0,0,2,0,1,4,4,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,13
43,0,2,11,0,2,0,0,1,1,1,5,1,5,2,2,0,0,1,0,1,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9
44,2,1,6,28,3,2,1,1,2,5,6,8,3,0,0,2,2,3,4,1,6,0,2,0,0,3,1,2,0,2,0,0,0,0,0,0,0,9
45,0,4,9,0,1,0,1,0,0,0,0,3,0,0,1,0,0,3,1,0,1,0,3,0,0,2,1,2,0,1,0,0,0,0,0,0,0,4
46,1,1,0,1,1,2,1,0,1,4,2,1,2,0,0,2,5,1,0,0,2,1,2,1,1,0,5,2,1,1,1,2,3,0,2,1,1,17
47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,6,10,3,0,0,2,7,1,2,0,5,1,0,1,1,1,2,0,1,2,4,7,5,2,0,1,2,0,0,2,0,0,0,0,0,0,11
49,6,2,1,3,2,2,5,1,0,4,3,3,2,2,2,2,1,3,0,5,1,5,0,4,3,5,0,1,1,0,0,0,0,0,0,0,0,21
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,2,4,6,3,2,1,6,2,1,3,0,1,1,0,8,3,2,3,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16
52,2,1,6,3,13,7,3,2,2,2,1,1,0,3,3,1,2,3,2,7,0,4,2,0,1,7,0,3,1,0,0,0,0,0,0,0,0,28
53,0,4,1,1,15,2,0,5,7,1,3,1,2,4,2,1,4,2,1,2,2,0,1,1,1,4,1,0,3,0,0,0,0,0,0,0,0,13
54,1,4,0,0,1,4,7,2,2,4,1,1,1,0,2,3,1,1,2,2,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9
55,1,0,1,1,5,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,4,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4
56,0,0,1,0,0,0,0,3,0,1,1,3,1,0,1,0,0,0,0,1,0,1,0,0,2,1,0,2,1,4,0,3,1,0,0,0,0,8
57,0,0,2,0,4,1,2,2,3,1,6,0,1,3,0,1,1,2,1,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8
58,0,2,1,1,7,1,0,2,1,1,6,1,6,4,2,1,2,1,0,1,2,4,5,3,10,1,0,0,0,0,0,0,0,0,0,0,0,17
59,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,1,0,1,1,2,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
60,0,3,1,2,7,1,0,0,1,0,1,1,0,2,0,1,1,0,0,0,2,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,8
61,0,0,0,0,1,2,0,0,2,1,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
