,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
26,3,1,13,28,4,2,6,14,4,6,2,7,5,1,4,1,1,11,4,5,4,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,30
27,1,4,18,53,2,3,2,2,2,5,4,2,7,0,9,3,3,3,7,5,2,5,6,2,9,7,4,0,0,0,0,0,0,0,0,0,0,32
28,7,21,3,1,2,1,1,3,2,1,2,3,3,2,2,2,4,1,2,3,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
29,4,5,23,75,6,10,2,3,3,4,8,3,8,8,8,8,5,10,3,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
30,5,11,41,5,5,4,3,3,6,8,5,5,7,1,7,5,3,2,6,7,3,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39
31,1,2,0,1,4,8,2,1,1,1,3,2,2,1,4,1,3,1,2,2,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13
32,1,7,21,2,1,5,6,2,5,6,2,6,3,2,3,6,3,2,7,6,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26
33,1,2,2,4,21,3,0,4,4,2,3,5,4,6,1,5,3,3,5,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22
34,1,2,2,4,15,1,0,0,1,1,1,2,5,3,5,4,2,2,3,2,5,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13
35,4,3,4,25,45,2,3,3,3,3,1,8,26,4,18,9,4,9,9,8,10,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43
36,2,3,3,14,53,4,5,2,5,9,6,6,2,6,7,7,13,2,2,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
37,0,5,16,1,1,1,1,1,3,2,2,2,2,3,6,1,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
38,4,25,1,1,2,2,2,3,2,2,2,2,1,2,5,1,5,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
39,0,0,1,7,18,2,1,0,0,0,0,1,2,2,1,1,1,1,2,1,3,3,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,13
40,7,37,3,6,5,4,2,3,5,2,7,7,2,11,23,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
41,1,4,0,1,1,2,2,2,1,1,2,1,0,1,2,0,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
42,1,4,1,0,1,0,1,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7
43,0,2,6,0,0,1,1,2,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8
44,1,0,4,13,1,1,1,1,0,3,2,4,2,1,1,1,1,2,1,1,2,0,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,13
